"max","avg","payment_id","customer_id"
"11.99","4.2006056453822965",17919,450
"11.99","4.2006056453822965",17920,451
"11.99","4.2006056453822965",17921,451
"11.99","4.2006056453822965",17922,451
"11.99","4.2006056453822965",17923,451
"11.99","4.2006056453822965",17924,451
"11.99","4.2006056453822965",17925,451
"11.99","4.2006056453822965",17926,451
"11.99","4.2006056453822965",17927,452
"11.99","4.2006056453822965",17928,452
"11.99","4.2006056453822965",17929,452
"11.99","4.2006056453822965",17930,452
"11.99","4.2006056453822965",17931,452
"11.99","4.2006056453822965",17932,452
"11.99","4.2006056453822965",17933,452
"11.99","4.2006056453822965",17934,453
"11.99","4.2006056453822965",17935,453
"11.99","4.2006056453822965",17936,453
"11.99","4.2006056453822965",17967,458
"11.99","4.2006056453822965",17968,458
"11.99","4.2006056453822965",17969,459
"11.99","4.2006056453822965",17970,459
"11.99","4.2006056453822965",17971,459
"11.99","4.2006056453822965",17972,459
"11.99","4.2006056453822965",17973,459
"11.99","4.2006056453822965",17974,459
"11.99","4.2006056453822965",17975,459
"11.99","4.2006056453822965",17976,460
"11.99","4.2006056453822965",17977,461
"11.99","4.2006056453822965",17978,461
"11.99","4.2006056453822965",17986,464
"11.99","4.2006056453822965",17987,464
"11.99","4.2006056453822965",17988,465
"11.99","4.2006056453822965",17989,465
"11.99","4.2006056453822965",17990,465
"11.99","4.2006056453822965",17991,465
"11.99","4.2006056453822965",17992,466
"11.99","4.2006056453822965",17993,466
"11.99","4.2006056453822965",17994,466
"11.99","4.2006056453822965",17995,466
"11.99","4.2006056453822965",17996,466
"11.99","4.2006056453822965",18001,468
"11.99","4.2006056453822965",18002,468
"11.99","4.2006056453822965",18003,468
"11.99","4.2006056453822965",18004,468
"11.99","4.2006056453822965",18005,468
"11.99","4.2006056453822965",18006,468
"11.99","4.2006056453822965",18009,470
"11.99","4.2006056453822965",18010,470
"11.99","4.2006056453822965",18011,470
"11.99","4.2006056453822965",18012,471
"11.99","4.2006056453822965",18013,471
"11.99","4.2006056453822965",18014,471
"11.99","4.2006056453822965",18015,471
"11.99","4.2006056453822965",18016,471
"11.99","4.2006056453822965",18017,472
"11.99","4.2006056453822965",18018,472
"11.99","4.2006056453822965",18019,472
"11.99","4.2006056453822965",18020,472
"11.99","4.2006056453822965",18021,472
"11.99","4.2006056453822965",18022,472
"11.99","4.2006056453822965",18029,476
"11.99","4.2006056453822965",18030,476
"11.99","4.2006056453822965",18031,476
"11.99","4.2006056453822965",18032,476
"11.99","4.2006056453822965",18033,477
"11.99","4.2006056453822965",18034,477
"11.99","4.2006056453822965",18035,477
"11.99","4.2006056453822965",18036,477
"11.99","4.2006056453822965",18037,478
"11.99","4.2006056453822965",18038,478
"11.99","4.2006056453822965",18039,478
"11.99","4.2006056453822965",18040,478
"11.99","4.2006056453822965",18041,478
"11.99","4.2006056453822965",18042,478
"11.99","4.2006056453822965",18043,479
"11.99","4.2006056453822965",18044,479
"11.99","4.2006056453822965",18045,479
"11.99","4.2006056453822965",18046,479
"11.99","4.2006056453822965",18047,479
"11.99","4.2006056453822965",18048,479
"11.99","4.2006056453822965",18049,480
"11.99","4.2006056453822965",18050,480
"11.99","4.2006056453822965",18051,481
"11.99","4.2006056453822965",18052,481
"11.99","4.2006056453822965",18053,481
"11.99","4.2006056453822965",18054,481
"11.99","4.2006056453822965",18055,482
"11.99","4.2006056453822965",18056,482
"11.99","4.2006056453822965",18060,484
"11.99","4.2006056453822965",18061,484
"11.99","4.2006056453822965",18062,484
"11.99","4.2006056453822965",18063,484
"11.99","4.2006056453822965",18064,485
"11.99","4.2006056453822965",18065,485
"11.99","4.2006056453822965",18066,486
"11.99","4.2006056453822965",18067,486
"11.99","4.2006056453822965",18068,486
"11.99","4.2006056453822965",18069,486
"11.99","4.2006056453822965",18073,489
"11.99","4.2006056453822965",18074,489
"11.99","4.2006056453822965",18075,489
"11.99","4.2006056453822965",18076,489
"11.99","4.2006056453822965",18077,490
"11.99","4.2006056453822965",18089,493
"11.99","4.2006056453822965",18090,493
"11.99","4.2006056453822965",18091,493
"11.99","4.2006056453822965",18092,493
"11.99","4.2006056453822965",18103,498
"11.99","4.2006056453822965",18104,498
"11.99","4.2006056453822965",18105,498
"11.99","4.2006056453822965",18106,498
"11.99","4.2006056453822965",18107,498
"11.99","4.2006056453822965",18108,498
"11.99","4.2006056453822965",18113,500
"11.99","4.2006056453822965",18114,500
"11.99","4.2006056453822965",18115,500
"11.99","4.2006056453822965",18116,500
"11.99","4.2006056453822965",18117,500
"11.99","4.2006056453822965",18118,501
"11.99","4.2006056453822965",18119,501
"11.99","4.2006056453822965",18120,502
"11.99","4.2006056453822965",18121,502
"11.99","4.2006056453822965",18122,502
"11.99","4.2006056453822965",18123,503
"11.99","4.2006056453822965",18124,503
"11.99","4.2006056453822965",18125,503
"11.99","4.2006056453822965",18126,504
"11.99","4.2006056453822965",18127,504
"11.99","4.2006056453822965",18128,505
"11.99","4.2006056453822965",18129,505
"11.99","4.2006056453822965",18130,505
"11.99","4.2006056453822965",18131,505
"11.99","4.2006056453822965",18141,509
"11.99","4.2006056453822965",18142,509
"11.99","4.2006056453822965",18151,511
"11.99","4.2006056453822965",18152,511
"11.99","4.2006056453822965",18153,511
"11.99","4.2006056453822965",18154,511
"11.99","4.2006056453822965",18155,512
"11.99","4.2006056453822965",18156,512
"11.99","4.2006056453822965",18157,512
"11.99","4.2006056453822965",18167,515
"11.99","4.2006056453822965",18168,515
"11.99","4.2006056453822965",18169,515
"11.99","4.2006056453822965",18170,515
"11.99","4.2006056453822965",18171,515
"11.99","4.2006056453822965",18172,515
"11.99","4.2006056453822965",18184,518
"11.99","4.2006056453822965",18185,518
"11.99","4.2006056453822965",18198,523
"11.99","4.2006056453822965",18199,523
"11.99","4.2006056453822965",18200,523
"11.99","4.2006056453822965",18201,523
"11.99","4.2006056453822965",18202,524
"11.99","4.2006056453822965",18203,524
"11.99","4.2006056453822965",18204,524
"11.99","4.2006056453822965",18215,527
"11.99","4.2006056453822965",18216,527
"11.99","4.2006056453822965",18217,527
"11.99","4.2006056453822965",18218,527
"11.99","4.2006056453822965",18219,528
"11.99","4.2006056453822965",18220,528
"11.99","4.2006056453822965",18230,533
"11.99","4.2006056453822965",18231,533
"11.99","4.2006056453822965",18232,533
"11.99","4.2006056453822965",18233,533
"11.99","4.2006056453822965",18234,533
"11.99","4.2006056453822965",18235,533
"11.99","4.2006056453822965",18236,534
"11.99","4.2006056453822965",18237,534
"11.99","4.2006056453822965",18238,534
"11.99","4.2006056453822965",18239,534
"11.99","4.2006056453822965",18240,534
"11.99","4.2006056453822965",18241,535
"11.99","4.2006056453822965",18242,535
"11.99","4.2006056453822965",18254,539
"11.99","4.2006056453822965",18255,539
"11.99","4.2006056453822965",18256,539
"11.99","4.2006056453822965",18257,540
"11.99","4.2006056453822965",18258,540
"11.99","4.2006056453822965",18259,540
"11.99","4.2006056453822965",18260,540
"11.99","4.2006056453822965",18261,540
"11.99","4.2006056453822965",18266,543
"11.99","4.2006056453822965",18267,543
"11.99","4.2006056453822965",18268,543
"11.99","4.2006056453822965",18269,543
"11.99","4.2006056453822965",18270,543
"11.99","4.2006056453822965",18276,546
"11.99","4.2006056453822965",18277,546
"11.99","4.2006056453822965",18278,546
"11.99","4.2006056453822965",18279,546
"11.99","4.2006056453822965",18280,547
"11.99","4.2006056453822965",18281,548
"11.99","4.2006056453822965",18282,548
"11.99","4.2006056453822965",18283,548
"11.99","4.2006056453822965",18284,549
"11.99","4.2006056453822965",18295,553
"11.99","4.2006056453822965",18296,553
"11.99","4.2006056453822965",18297,553
"11.99","4.2006056453822965",18298,554
"11.99","4.2006056453822965",18299,554
"11.99","4.2006056453822965",18300,554
"11.99","4.2006056453822965",18301,554
"11.99","4.2006056453822965",18302,555
"11.99","4.2006056453822965",18308,557
"11.99","4.2006056453822965",18309,557
"11.99","4.2006056453822965",18310,557
"11.99","4.2006056453822965",18311,558
"11.99","4.2006056453822965",18312,558
"11.99","4.2006056453822965",18313,558
"11.99","4.2006056453822965",18314,558
"11.99","4.2006056453822965",18315,558
"11.99","4.2006056453822965",18320,560
"11.99","4.2006056453822965",18321,560
"11.99","4.2006056453822965",18331,562
"11.99","4.2006056453822965",18332,562
"11.99","4.2006056453822965",18333,562
"11.99","4.2006056453822965",18334,562
"11.99","4.2006056453822965",18341,566
"11.99","4.2006056453822965",18342,566
"11.99","4.2006056453822965",18343,566
"11.99","4.2006056453822965",18344,566
"11.99","4.2006056453822965",18367,572
"11.99","4.2006056453822965",18368,572
"11.99","4.2006056453822965",18369,572
"11.99","4.2006056453822965",18370,573
"11.99","4.2006056453822965",18371,573
"11.99","4.2006056453822965",18372,573
"11.99","4.2006056453822965",18373,573
"11.99","4.2006056453822965",18398,580
"11.99","4.2006056453822965",18399,581
"11.99","4.2006056453822965",18400,581
"11.99","4.2006056453822965",18401,581
"11.99","4.2006056453822965",18405,583
"11.99","4.2006056453822965",18406,583
"11.99","4.2006056453822965",18407,583
"11.99","4.2006056453822965",18408,583
"11.99","4.2006056453822965",18409,583
"11.99","4.2006056453822965",18410,583
"11.99","4.2006056453822965",18413,585
"11.99","4.2006056453822965",18414,585
"11.99","4.2006056453822965",18415,585
"11.99","4.2006056453822965",18416,585
"11.99","4.2006056453822965",18417,586
"11.99","4.2006056453822965",18418,586
"11.99","4.2006056453822965",18419,587
"11.99","4.2006056453822965",18420,587
"11.99","4.2006056453822965",18421,587
"11.99","4.2006056453822965",18422,587
"11.99","4.2006056453822965",18423,588
"11.99","4.2006056453822965",18424,588
"11.99","4.2006056453822965",18425,588
"11.99","4.2006056453822965",18426,588
"11.99","4.2006056453822965",18427,588
"11.99","4.2006056453822965",18428,589
"11.99","4.2006056453822965",18429,589
"11.99","4.2006056453822965",18430,589
"11.99","4.2006056453822965",18431,589
"11.99","4.2006056453822965",18432,589
"11.99","4.2006056453822965",18438,591
"11.99","4.2006056453822965",18439,591
"11.99","4.2006056453822965",18440,591
"11.99","4.2006056453822965",18441,592
"11.99","4.2006056453822965",18442,592
"11.99","4.2006056453822965",18443,592
"11.99","4.2006056453822965",18444,592
"11.99","4.2006056453822965",18445,592
"11.99","4.2006056453822965",18450,594
"11.99","4.2006056453822965",18451,594
"11.99","4.2006056453822965",18452,594
"11.99","4.2006056453822965",18453,594
"11.99","4.2006056453822965",18454,594
"11.99","4.2006056453822965",18455,594
"11.99","4.2006056453822965",18456,595
"11.99","4.2006056453822965",18457,595
"11.99","4.2006056453822965",18458,596
"11.99","4.2006056453822965",18459,596
"11.99","4.2006056453822965",18460,597
"11.99","4.2006056453822965",18461,597
"11.99","4.2006056453822965",18462,597
"11.99","4.2006056453822965",18463,598
"11.99","4.2006056453822965",18472,203
"11.99","4.2006056453822965",18473,203
"11.99","4.2006056453822965",18474,203
"11.99","4.2006056453822965",18475,203
"11.99","4.2006056453822965",18476,204
"11.99","4.2006056453822965",18477,204
"11.99","4.2006056453822965",18478,204
"11.99","4.2006056453822965",18479,204
"11.99","4.2006056453822965",18480,204
"11.99","4.2006056453822965",18481,204
"11.99","4.2006056453822965",18486,206
"11.99","4.2006056453822965",18487,206
"11.99","4.2006056453822965",18488,206
"11.99","4.2006056453822965",18489,207
"11.99","4.2006056453822965",18490,208
"11.99","4.2006056453822965",18491,208
"11.99","4.2006056453822965",18492,208
"11.99","4.2006056453822965",18493,208
"11.99","4.2006056453822965",18494,208
"11.99","4.2006056453822965",18495,1
"11.99","4.2006056453822965",18496,1
"11.99","4.2006056453822965",18497,1
"11.99","4.2006056453822965",18498,1
"11.99","4.2006056453822965",18499,1
"11.99","4.2006056453822965",18500,1
"11.99","4.2006056453822965",18501,1
"11.99","4.2006056453822965",18502,2
"11.99","4.2006056453822965",18503,3
"11.99","4.2006056453822965",18504,3
"11.99","4.2006056453822965",18505,3
"11.99","4.2006056453822965",18506,3
"11.99","4.2006056453822965",18513,5
"11.99","4.2006056453822965",18514,5
"11.99","4.2006056453822965",18515,5
"11.99","4.2006056453822965",18516,5
"11.99","4.2006056453822965",18517,5
"11.99","4.2006056453822965",18522,7
"11.99","4.2006056453822965",18523,7
"11.99","4.2006056453822965",18524,7
"11.99","4.2006056453822965",18525,7
"11.99","4.2006056453822965",18526,7
"11.99","4.2006056453822965",18532,10
"11.99","4.2006056453822965",18533,10
"11.99","4.2006056453822965",18534,10
"11.99","4.2006056453822965",18535,10
"11.99","4.2006056453822965",18536,10
"11.99","4.2006056453822965",18540,12
"11.99","4.2006056453822965",18541,12
"11.99","4.2006056453822965",18542,12
"11.99","4.2006056453822965",18543,12
"11.99","4.2006056453822965",18544,12
"11.99","4.2006056453822965",18545,12
"11.99","4.2006056453822965",18551,15
"11.99","4.2006056453822965",18552,15
"11.99","4.2006056453822965",18553,15
"11.99","4.2006056453822965",18558,17
"11.99","4.2006056453822965",18559,17
"11.99","4.2006056453822965",18560,17
"11.99","4.2006056453822965",18565,19
"11.99","4.2006056453822965",18566,19
"11.99","4.2006056453822965",18567,19
"11.99","4.2006056453822965",18572,21
"11.99","4.2006056453822965",18573,21
"11.99","4.2006056453822965",18574,21
"11.99","4.2006056453822965",18575,21
"11.99","4.2006056453822965",18576,21
"11.99","4.2006056453822965",18577,22
"11.99","4.2006056453822965",18588,25
"11.99","4.2006056453822965",18589,25
"11.99","4.2006056453822965",18590,25
"11.99","4.2006056453822965",18591,25
"11.99","4.2006056453822965",18592,25
"11.99","4.2006056453822965",18593,25
"11.99","4.2006056453822965",18609,28
"11.99","4.2006056453822965",18610,28
"11.99","4.2006056453822965",18611,28
"11.99","4.2006056453822965",18612,28
"11.99","4.2006056453822965",18613,28
"11.99","4.2006056453822965",18621,30
"11.99","4.2006056453822965",18622,30
"11.99","4.2006056453822965",18623,30
"11.99","4.2006056453822965",18624,30
"11.99","4.2006056453822965",18636,32
"11.99","4.2006056453822965",18637,32
"11.99","4.2006056453822965",18638,32
"11.99","4.2006056453822965",18639,32
"11.99","4.2006056453822965",18652,37
"11.99","4.2006056453822965",18653,37
"11.99","4.2006056453822965",18654,37
"11.99","4.2006056453822965",18655,38
"11.99","4.2006056453822965",18656,38
"11.99","4.2006056453822965",18657,38
"11.99","4.2006056453822965",18658,38
"11.99","4.2006056453822965",18659,38
"11.99","4.2006056453822965",18660,39
"11.99","4.2006056453822965",18661,39
"11.99","4.2006056453822965",18662,39
"11.99","4.2006056453822965",18663,39
"11.99","4.2006056453822965",18664,39
"11.99","4.2006056453822965",18665,39
"11.99","4.2006056453822965",18670,41
"11.99","4.2006056453822965",18671,41
"11.99","4.2006056453822965",18677,44
"11.99","4.2006056453822965",18678,44
"11.99","4.2006056453822965",18679,44
"11.99","4.2006056453822965",18680,44
"11.99","4.2006056453822965",18681,45
"11.99","4.2006056453822965",18682,45
"11.99","4.2006056453822965",18683,45
"11.99","4.2006056453822965",18684,45
"11.99","4.2006056453822965",18685,45
"11.99","4.2006056453822965",18693,47
"11.99","4.2006056453822965",18694,47
"11.99","4.2006056453822965",18695,47
"11.99","4.2006056453822965",18696,48
"11.99","4.2006056453822965",18697,48
"11.99","4.2006056453822965",18703,50
"11.99","4.2006056453822965",18704,50
"11.99","4.2006056453822965",18705,50
"11.99","4.2006056453822965",18706,50
"11.99","4.2006056453822965",18707,51
"11.99","4.2006056453822965",18708,51
"11.99","4.2006056453822965",18709,52
"11.99","4.2006056453822965",18710,52
"11.99","4.2006056453822965",18711,52
"11.99","4.2006056453822965",18712,52
"11.99","4.2006056453822965",18713,53
"11.99","4.2006056453822965",18714,53
"11.99","4.2006056453822965",18715,53
"11.99","4.2006056453822965",18716,53
"11.99","4.2006056453822965",18717,53
"11.99","4.2006056453822965",18718,54
"11.99","4.2006056453822965",18719,54
"11.99","4.2006056453822965",18720,54
"11.99","4.2006056453822965",18721,54
"11.99","4.2006056453822965",18727,56
"11.99","4.2006056453822965",18728,56
"11.99","4.2006056453822965",18729,56
"11.99","4.2006056453822965",18730,56
"11.99","4.2006056453822965",18736,58
"11.99","4.2006056453822965",18737,58
"11.99","4.2006056453822965",18738,58
"11.99","4.2006056453822965",18739,59
"11.99","4.2006056453822965",18740,59
"11.99","4.2006056453822965",18741,59
"11.99","4.2006056453822965",18742,60
"11.99","4.2006056453822965",18743,60
"11.99","4.2006056453822965",18744,62
"11.99","4.2006056453822965",18745,62
"11.99","4.2006056453822965",18746,62
"11.99","4.2006056453822965",18747,62
"11.99","4.2006056453822965",18748,62
"11.99","4.2006056453822965",18749,62
"11.99","4.2006056453822965",18750,62
"11.99","4.2006056453822965",18751,63
"11.99","4.2006056453822965",18763,67
"11.99","4.2006056453822965",18764,67
"11.99","4.2006056453822965",18765,67
"11.99","4.2006056453822965",18766,67
"11.99","4.2006056453822965",18767,68
"11.99","4.2006056453822965",18768,68
"11.99","4.2006056453822965",18769,68
"11.99","4.2006056453822965",18770,68
"11.99","4.2006056453822965",18771,68
"11.99","4.2006056453822965",18775,71
"11.99","4.2006056453822965",18776,71
"11.99","4.2006056453822965",18777,71
"11.99","4.2006056453822965",18781,74
"11.99","4.2006056453822965",18782,74
"11.99","4.2006056453822965",18783,74
"11.99","4.2006056453822965",18784,74
"11.99","4.2006056453822965",18801,78
"11.99","4.2006056453822965",18802,78
"11.99","4.2006056453822965",18803,78
"11.99","4.2006056453822965",18804,79
"11.99","4.2006056453822965",18805,79
"11.99","4.2006056453822965",18806,80
"11.99","4.2006056453822965",18807,80
"11.99","4.2006056453822965",18808,80
"11.99","4.2006056453822965",18809,81
"11.99","4.2006056453822965",18810,81
"11.99","4.2006056453822965",18811,81
"11.99","4.2006056453822965",18812,82
"11.99","4.2006056453822965",18813,82
"11.99","4.2006056453822965",18814,82
"11.99","4.2006056453822965",18815,82
"11.99","4.2006056453822965",18816,82
"11.99","4.2006056453822965",18817,83
"11.99","4.2006056453822965",18818,83
"11.99","4.2006056453822965",18819,83
"11.99","4.2006056453822965",18820,83
"11.99","4.2006056453822965",18840,87
"11.99","4.2006056453822965",18841,87
"11.99","4.2006056453822965",18842,87
"11.99","4.2006056453822965",18843,87
"11.99","4.2006056453822965",18844,87
"11.99","4.2006056453822965",18848,89
"11.99","4.2006056453822965",18849,89
"11.99","4.2006056453822965",18850,89
"11.99","4.2006056453822965",18851,89
"11.99","4.2006056453822965",18852,89
"11.99","4.2006056453822965",18863,93
"11.99","4.2006056453822965",18864,93
"11.99","4.2006056453822965",18865,94
"11.99","4.2006056453822965",18866,94
"11.99","4.2006056453822965",18867,94
"11.99","4.2006056453822965",18868,94
"11.99","4.2006056453822965",18869,94
"11.99","4.2006056453822965",18874,96
"11.99","4.2006056453822965",18875,96
"11.99","4.2006056453822965",18876,96
"11.99","4.2006056453822965",18877,96
"11.99","4.2006056453822965",18878,96
"11.99","4.2006056453822965",18879,96
"11.99","4.2006056453822965",18880,96
"11.99","4.2006056453822965",18884,98
"11.99","4.2006056453822965",18885,98
"11.99","4.2006056453822965",18886,98
"11.99","4.2006056453822965",18887,98
